"","cy","Dates","Year","GDP","NationalPrice","Month","ExchangeRate","Country","RealInterest","CPI","MaizePrice","Electionlag","Election","MaizeYield","ForexRev","WorldPrice","GasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionEstimate"
"333","Kenya 2024",2024-02-01,"2024",116995,121594.642857143,2,161.290176,"Kenya",5.96844687503544,1.16444706675657,259.953822152886,"0","0",14316,7340.62017339666,351.25,68.88,6.69118530367698,2.78127386190877,532.901785714286,-0.759701311588287
"334","Malawi 2010",2010-05-01,"2010",6959.657612,115860,5,147.470001,"Malawi",11.1460693566832,0.1856,165.891366610895,"0","0",20158,307.358138602841,234,92.75,7.00606417046073,4.73593852190975,273.560258725014,-0.48874643445015
"335","Malawi 2010",2010-06-01,"2010",6959.657612,104190,6,150.199997,"Malawi",11.1460693566832,0.179,158.721707564348,"0","0",20158,307.358138602841,226.25,102.12,6.8403874761405,4.37038590604027,171.215068284293,-0.48874643445015
"336","Malawi 2010",2010-07-01,"2010",6959.657612,94960,7,150.550003,"Malawi",11.1460693566832,0.1766,157.821318675098,"0","0",20158,307.358138602841,259.38,102.07,6.61035833753647,3.996632996633,225.948773543456,-0.48874643445015
"337","Malawi 2010",2010-08-01,"2010",6959.657612,106986.666666667,8,148.300003,"Malawi",11.1460693566832,0.1724,165.070799088251,"0","0",20158,307.358138602841,263.5,100.1,6.8198440251395,4.37037037037037,171.83529356377,-0.48874643445015
"338","Malawi 2010",2010-09-01,"2010",6959.657612,175610,9,149,"Malawi",11.1460693566832,0.1811,164.295302013423,"0","0",20158,307.358138602841,308.75,94.24,7.46145749207616,7.17361111111111,178.263680866297,-0.48874643445015
"339","Malawi 2010",2010-10-01,"2010",6959.657612,96010,10,150.25,"Malawi",11.1460693566832,0.1817,157.444259567388,"0","0",20158,307.358138602841,332.5,88.62,6.41837302578146,4.05858978694623,186.472905149052,-0.48874643445015
"340","Malawi 2010",2010-11-01,"2010",6959.657612,101186.666666667,11,151,"Malawi",11.1460693566832,0.1866,159.629139072848,"0","0",20158,307.358138602841,365.4,93.44,6.41251160931259,4.19792012390751,200.615986828812,-0.48874643445015
"341","Malawi 2010",2010-12-01,"2010",6959.657612,105760,12,150,"Malawi",11.1460693566832,0.1925,162.56,"0","0",20158,307.358138602841,380.63,100.29,6.47523990067792,4.33727034120735,334.829931972789,-0.48874643445015
"342","Malawi 2011",2011-01-01,"2011",8405.772738,105833.333333333,1,149.740005,"Malawi",8.56192815315002,0.2038,164.55188444798,"0","0",22079,197.42964413814,378.5,108.01,6.48701828686828,4.29518398268398,216.695639903797,-0.426366478204727
"343","Malawi 2011",2011-02-01,"2011",8405.772738,105906.666666667,2,150.25,"Malawi",8.56192815315002,0.2113,165.963394342762,"0","0",22079,197.42964413814,297.5,102.12,6.70286971990211,4.24713934338573,235.536117513199,-0.426366478204727
"344","Malawi 2011",2011-03-01,"2011",8405.772738,104930,3,150.699997,"Malawi",8.56192815315002,0.2109,175.129399637612,"0","0",22079,197.42964413814,278.7,101.24,6.7276343881573,3.97582600788118,272.069102192243,-0.426366478204727
"345","Malawi 2011",2011-04-01,"2011",8405.772738,100245.454545455,4,151,"Malawi",8.56192815315002,0.2051,151.841059602649,"0","0",22079,197.42964413814,253.75,109.57,6.7096159794653,4.37218486328744,269.063360133396,-0.426366478204727
"346","Malawi 2011",2011-05-01,"2011",8405.772738,130037.142857143,5,147.990005,"Malawi",8.56192815315002,0.1986,128.387048841575,"0","0",22079,197.42964413814,234,110.51,7.16191532312039,6.84406015037594,340.74072768554,-0.426366478204727
"347","Malawi 2011",2011-06-01,"2011",8405.772738,132150,6,151,"Malawi",8.56192815315002,0.1915,128.158940397351,"0","0",22079,197.42964413814,478.75,113.85,6.67561183375612,6.82875155022737,412.890243070556,-0.426366478204727
"348","Malawi 2011",2011-07-01,"2011",8405.772738,123300,7,151,"Malawi",8.56192815315002,0.1897,154.490066225166,"0","0",22079,197.42964413814,483.75,116.83,6.5007100508719,5.28549382716049,261.763715799395,-0.426366478204727
"349","Malawi 2011",2011-08-01,"2011",8405.772738,168315,8,164,"Malawi",8.56192815315002,0.1855,137.609756097561,"0","0",22079,197.42964413814,475.5,111.83,7.00453969789922,7.45812655086849,470.625700829782,-0.426366478204727
"350","Malawi 2011",2011-09-01,"2011",8405.772738,152780,9,163.020004,"Malawi",8.56192815315002,0.1952,147.515638632913,"0","0",22079,197.42964413814,508.75,109.98,6.75328897382584,6.35312707917498,409.012684046147,-0.426366478204727
"351","Malawi 2011",2011-10-01,"2011",8405.772738,155673.333333333,10,165.740005,"Malawi",8.56192815315002,0.1965,158.078914019581,"0","0",22079,197.42964413814,493.5,108.78,6.79293422181304,5.94173027989822,225.78583255907,-0.426366478204727
"352","Malawi 2011",2011-11-01,"2011",8405.772738,161825.714285714,11,162.460007,"Malawi",8.56192815315002,0.2032,177.96379880742,"0","0",22079,197.42964413814,481.25,104.56,6.93701536653767,5.59718159538303,362.345660099881,-0.426366478204727
"353","Malawi 2011",2011-12-01,"2011",8405.772738,165151.111111111,12,160.169998,"Malawi",8.56192815315002,0.2114,200.486985084435,"0","0",22079,197.42964413814,423.13,104.4,7.10327161049887,5.14297182084925,375.580954807305,-0.426366478204727
"354","Malawi 2012",2012-01-01,"2012",6310.237537,166632.5,1,160.740005,"Malawi",12.4873563820683,0.2248,279.855658832411,"0","0",21932,223.175827884783,368,98.29,7.19842127616125,3.70426151520541,452.729833601854,-0.477253526449203
"355","Malawi 2012",2012-02-01,"2012",6310.237537,186225,2,167.25,"Malawi",12.4873563820683,0.2342,249.064275037369,"0","0",21932,223.175827884783,375,94.32,7.29770498106095,4.4705444593816,450.04668989547,-0.477253526449203
"356","Malawi 2012",2012-03-01,"2012",6310.237537,175088.571428571,3,162.759995,"Malawi",12.4873563820683,0.2349,234.898016554989,"0","0",21932,223.175827884783,393.13,94.28,7.2190816138002,4.57963411353242,440.459301769148,-0.477253526449203
"357","Malawi 2012",2012-04-01,"2012",6310.237537,175002.857142857,4,163,"Malawi",12.4873563820683,0.2307,207.165644171779,"0","0",21932,223.175827884783,494.38,89.35,7.05489445034251,5.18250583815616,398.268393197499,-0.477253526449203
"358","Malawi 2012",2012-05-01,"2012",6310.237537,243836,5,266.73999,"Malawi",12.4873563820683,0.233,118.917302201293,"0","0",21932,223.175827884783,513.13,96.53,6.6871192585871,7.68713745271122,569.530793347149,-0.477253526449203
"359","Malawi 2012",2012-06-01,"2012",6310.237537,250293.333333333,6,265.470001,"Malawi",12.4873563820683,0.23,144.769653276191,"0","0",21932,223.175827884783,456.88,96.09,6.87925593282481,6.51262836525118,570.606092327018,-0.477253526449203
"360","Malawi 2012",2012-07-01,"2012",6310.237537,275976,7,267.209991,"Malawi",12.4873563820683,0.2309,162.029869609179,"0","0",21932,223.175827884783,307.5,100.95,7.27974086764203,6.37416851441242,307.878532133676,-0.477253526449203
"361","Malawi 2012",2012-08-01,"2012",6310.237537,246620,8,267.940002,"Malawi",12.4873563820683,0.2328,167.052323900483,"0","0",21932,223.175827884783,382.5,99.63,6.98087637338904,5.50983020554066,549.848627205345,-0.477253526449203
"362","Malawi 2012",2012-09-01,"2012",6310.237537,165563.333333333,9,303.399994,"Malawi",12.4873563820683,0.2505,148.134478868843,"0","0",21932,223.175827884783,384.38,98.58,5.77650500763635,3.68376943158894,167.052323900483,-0.477253526449203
"363","Malawi 2012",2012-10-01,"2012",6310.237537,292654.285714286,10,309.950012,"Malawi",12.4873563820683,0.2709,151.22438517602,"0","0",21932,223.175827884783,349,105.7,7.08204257483223,6.24369102479702,399.381187731214,-0.477253526449203
"364","Malawi 2012",2012-11-01,"2012",6310.237537,312330,11,317,"Malawi",12.4873563820683,0.2567,159.520504731861,"0","0",21932,223.175827884783,383.5,109.37,7.0930200905548,6.17643569055529,330.643561933298,-0.477253526449203
"365","Malawi 2012",2012-12-01,"2012",6310.237537,325666.111111111,12,320.049988,"Malawi",12.4873563820683,0.2709,321.649754287758,"0","0",21932,223.175827884783,375.83,107.04,7.15729618705675,3.16352687977066,430.520874005967,-0.477253526449203
"366","Malawi 2013",2013-01-01,"2013",6127.678293,339002.222222222,1,354.940002,"Malawi",14.9275379057295,0.2844,201.476304719241,"0","0",21708,413.104344064299,380,107.61,7.04768710512116,4.74049421386931,395.765523007594,-0.619572818279266
"367","Malawi 2013",2013-02-01,"2013",6127.678293,413402.5,2,376.76001,"Malawi",14.9275379057295,0.2953,237.880872760355,"0","0",21708,413.104344064299,415.63,107.54,7.21763007905849,4.61263166116219,443.717145779154,-0.619572818279266
"368","Malawi 2013",2013-03-01,"2013",6127.678293,311703.333333333,3,383.98999,"Malawi",14.9275379057295,0.3149,282.694869207398,"0","0",21708,413.104344064299,395.63,113.68,6.72411891846158,2.87146559559781,406.941544885178,-0.619572818279266
"369","Malawi 2013",2013-04-01,"2013",6127.678293,326860,4,380,"Malawi",14.9275379057295,0.3154,222.715789473684,"0","0",21708,413.104344064299,365.63,122.81,6.89675176226673,3.86213252670385,282.694869207398,-0.619572818279266
"370","Malawi 2013",2013-05-01,"2013",6127.678293,311990,5,320,"Malawi",14.9275379057295,0.3089,212.75,"0","0",21708,413.104344064299,358.13,118.48,7.11775548213669,4.58269682726204,316.516023007395,-0.619572818279266
"371","Malawi 2013",2013-06-01,"2013",6127.678293,297120,6,324.369995,"Malawi",14.9275379057295,0.3084,213.163982692049,"0","0",21708,413.104344064299,329.38,114.37,7.06750983611278,4.29711905588337,294.86619502199,-0.619572818279266
"372","Malawi 2013",2013-07-01,"2013",6127.678293,404693.333333333,7,317,"Malawi",14.9275379057295,0.297,249.261829652997,"0","0",21708,413.104344064299,312.5,110.09,7.56437890122837,5.12166312308056,376.088766759967,-0.619572818279266
"373","Malawi 2013",2013-08-01,"2013",6127.678293,381580,8,324.429993,"Malawi",14.9275379057295,0.2909,285.251061852349,"0","0",21708,413.104344064299,310.63,107.5,7.45648392160191,4.12322786998617,303.522446386405,-0.619572818279266
"374","Malawi 2013",2013-09-01,"2013",6127.678293,356960,9,362.570007,"Malawi",14.9275379057295,0.2892,250.588846969904,"0","0",21708,413.104344064299,301,107.52,7.22041402982733,3.92885445099938,381.478699783359,-0.619572818279266
"375","Malawi 2013",2013-10-01,"2013",6127.678293,361980,10,391.929993,"Malawi",14.9275379057295,0.3059,238.205806310924,"0","0",21708,413.104344064299,296.88,109.03,7.13362105502703,3.87724935732648,192.718106176911,-0.619572818279266
"376","Malawi 2013",2013-11-01,"2013",6127.678293,333100,11,407.559998,"Malawi",14.9275379057295,0.3135,234.154481470971,"0","0",21708,413.104344064299,305,108.65,6.93206433665496,3.4904434571213,204.581818181818,-0.619572818279266
"377","Malawi 2013",2013-12-01,"2013",6127.678293,383980,12,406,"Malawi",14.9275379057295,0.328,253.556650246305,"0","0",21708,413.104344064299,305,117.45,7.15580829657392,3.72998912029841,221.039345881578,-0.619572818279266
"378","Malawi 2014",2014-01-01,"2014",7255.818612,384997.142857143,1,412,"Malawi",19.2778710214511,0.3414,287.145631067961,"0","1",23339,600.619340098287,330,123.48,7.09748184786951,3.25430368252251,344.514767932489,-0.761226177215576
"379","Malawi 2014",2014-02-01,"2014",7255.818612,381117.5,2,410,"Malawi",19.2778710214511,0.3717,246.439024390244,"0","1",23339,600.619340098287,353.13,137.61,7.04999295724702,3.77194675376089,296.432863508499,-0.761226177215576
"380","Malawi 2014",2014-03-01,"2014",7255.818612,372512.5,3,401.529999,"Malawi",19.2778710214511,0.3924,229.183374166771,"0","1",23339,600.619340098287,327.5,122.17,7.09046524590667,4.04799291489177,343.874755381605,-0.761226177215576
"381","Malawi 2014",2014-04-01,"2014",7255.818612,355746.666666667,4,380,"Malawi",19.2778710214511,0.3914,203.726315789474,"0","1",23339,600.619340098287,260,118.66,7.20960029427365,4.5952602390548,299.899508075302,-0.761226177215576
"382","Malawi 2014",2014-05-01,"2014",7255.818612,347722.222222222,5,385,"Malawi",19.2778710214511,0.3829,175.72987012987,"0","1",23339,600.619340098287,265,114.95,7.15175971299828,5.13956222984247,277.921325615543,-0.761226177215576
"383","Malawi 2014",2014-06-01,"2014",7255.818612,360328.333333333,6,385,"Malawi",19.2778710214511,0.3781,160.415584415584,"0","1",23339,600.619340098287,288.75,112.86,7.16575331025922,5.83433182210708,336,-0.761226177215576
"384","Malawi 2014",2014-07-01,"2014",7255.818612,326866.666666667,7,385,"Malawi",19.2778710214511,0.364,159.272727272727,"0","1",23339,600.619340098287,305,103.07,6.99210522987551,5.33050663187649,271.648648648649,-0.761226177215576
"385","Malawi 2014",2014-08-01,"2014",7255.818612,294333.333333333,8,391.079987,"Malawi",19.2778710214511,0.356,160.990084107781,"0","1",23339,600.619340098287,311.25,101.28,6.78302453674047,4.67492587886489,159.272727272727,-0.761226177215576
"386","Malawi 2014",2014-09-01,"2014",7255.818612,298650,9,390.200012,"Malawi",19.2778710214511,0.3601,154.095330986305,"0","1",23339,600.619340098287,317.5,101.76,6.79766641234368,4.96690393826503,341.183029781082,-0.761226177215576
"387","Malawi 2014",2014-10-01,"2014",7255.818612,275495,10,452.670013,"Malawi",19.2778710214511,0.3785,129.295067751705,"0","1",23339,600.619340098287,317.5,103.02,6.3668172098601,4.70706328594861,228.386591033852,-0.761226177215576
"388","Malawi 2014",2014-11-01,"2014",7255.818612,304585,11,489.170013,"Malawi",19.2778710214511,0.3866,116.720155534146,"0","1",23339,600.619340098287,317.5,102.66,6.41397537396615,5.33461188174303,289.995411231466,-0.761226177215576
"389","Malawi 2014",2014-12-01,"2014",7255.818612,315295,12,445,"Malawi",19.2778710214511,0.4057,137.510112359551,"0","1",23339,600.619340098287,308.13,99,6.68560801687016,5.15255262125768,242.809327846365,-0.761226177215576
"390","Malawi 2015",2015-01-01,"2015",8215.964597,306170,1,440,"Malawi",20.5087964607091,0.4237,169.327272727273,"1","0",16563,681.580478271052,305,91.06,6.66144941221219,4.10944378825298,350.870870870871,-0.793731868267059
"391","Malawi 2015",2015-02-01,"2015",8215.964597,311820.625,2,441,"Malawi",20.5087964607091,0.4507,171.827664399093,"1","0",16563,681.580478271052,305,83.52,6.68979046716113,4.11503147434544,339.085714285714,-0.793731868267059
"392","Malawi 2015",2015-03-01,"2015",8215.964597,317471.25,3,435,"Malawi",20.5087964607091,0.4698,178.298850574713,"1","0",16563,681.580478271052,295.5,82.16,6.76692771363213,4.09323427024239,175.532620519487,-0.793731868267059
"393","Malawi 2015",2015-04-01,"2015",8215.964597,323121.875,4,435,"Malawi",20.5087964607091,0.4626,204.413793103448,"1","0",16563,681.580478271052,260,70.94,6.87276919289147,3.63384924651372,274.806507193772,-0.793731868267059
"394","Malawi 2015",2015-05-01,"2015",8215.964597,328772.5,5,430,"Malawi",20.5087964607091,0.455,193.209302325581,"1","0",16563,681.580478271052,265,72.57,6.90693035825849,3.95730019258546,165.644682444993,-0.793731868267059
"395","Malawi 2015",2015-06-01,"2015",8215.964597,334423.125,6,440,"Malawi",20.5087964607091,0.4519,202.6,"1","0",16563,681.580478271052,288.75,71.55,6.84864856499312,3.7514933702773,228.819278796678,-0.793731868267059
"396","Malawi 2015",2015-07-01,"2015",8215.964597,340073.75,7,433,"Malawi",20.5087964607091,0.4412,215.685912240185,"1","0",16563,681.580478271052,283.75,72.62,6.91103035252695,3.64135846753469,235.897443013498,-0.793731868267059
"397","Malawi 2015",2015-08-01,"2015",8215.964597,345724.375,8,552.640015,"Malawi",20.5087964607091,0.4348,178.083376752948,"1","0",16563,681.580478271052,274.63,70.37,6.55381274346552,3.51288789424484,245.609759047038,-0.793731868267059
"398","Malawi 2015",2015-09-01,"2015",8215.964597,351375,9,540,"Malawi",20.5087964607091,0.4428,193.614814814815,"1","0",16563,681.580478271052,279.38,68.96,6.61019825658076,3.36076784757824,472.299465240642,-0.793731868267059
"399","Malawi 2015",2015-10-01,"2015",8215.964597,357222.222222222,10,540,"Malawi",20.5087964607091,0.4698,218.577777777778,"1","0",16563,681.580478271052,250.63,63.61,6.7114806099169,3.02648622595756,193.614814814815,-0.793731868267059
"400","Malawi 2015",2015-11-01,"2015",8215.964597,361000,11,597.559998,"Malawi",20.5087964607091,0.4819,197.965058564713,"1","0",16563,681.580478271052,263.63,57.83,6.52354518868287,3.05166700480151,279.506946218825,-0.793731868267059
"401","Malawi 2015",2015-12-01,"2015",8215.964597,402545.454545455,12,658.390015,"Malawi",20.5087964607091,0.5055,185.531367756238,"1","0",16563,681.580478271052,264,53.71,6.54365146067422,3.29544710316208,258.895576640455,-0.793731868267059
"402","Malawi 2016",2016-01-01,"2016",7123.811133,402545.454545455,1,697.22998,"Malawi",19.8012047155935,0.5291,229.90405547392,"0","0",14154,610.774217598916,233.88,54.22,6.53224792545559,2.5112632538894,257.965592663685,-0.784189403057098
"403","Malawi 2016",2016-02-01,"2016",7123.811133,436181.818181818,2,645,"Malawi",19.8012047155935,0.5563,299.671317829457,"0","0",14154,610.774217598916,191.88,48.43,6.87599914226036,2.25664199630509,329.56609984207,-0.784189403057098
"404","Malawi 2016",2016-03-01,"2016",7123.811133,433488.038277512,3,680.530029,"Malawi",19.8012047155935,0.5793,278.418279761171,"0","0",14154,610.774217598916,201.75,44.49,6.76903670107168,2.28787387201018,345.052812445513,-0.784189403057098
"405","Malawi 2016",2016-04-01,"2016",7123.811133,430794.258373206,4,679.950012,"Malawi",19.8012047155935,0.5645,206.662250930293,"0","0",14154,610.774217598916,196.25,46.63,6.77380806169798,3.06571490444923,191.196930730638,-0.784189403057098
"406","Malawi 2016",2016-05-01,"2016",7123.811133,428100.478468899,5,705.190002,"Malawi",19.8012047155935,0.5502,196.746975434289,"0","0",14154,610.774217598916,198.38,48.17,6.7061083198876,3.08554228268537,138.24493731919,-0.784189403057098
"407","Malawi 2016",2016-06-01,"2016",7123.811133,425406.698564593,6,706.48999,"Malawi",19.8012047155935,0.5488,231.748506443807,"0","0",14154,610.774217598916,142.63,58.11,6.82331158240527,2.59825258089388,349.985625718546,-0.784189403057098
"408","Malawi 2016",2016-07-01,"2016",7123.811133,422712.918660287,7,712.140015,"Malawi",19.8012047155935,0.5412,244.378909111012,"0","0",14154,610.774217598916,181,60.66,6.71558166364392,2.42893788878072,263.495198571239,-0.784189403057098
