"","key","Diammonium Phosphate","NPK","Urea","RealInterest","ForexReserves","ElectionYr","ElectionYr1","GDP","ControlofCorruption","SharePrivateSectorSalesAnnual","NumFirmsImportingFert","WorldUrea","Natural gas index","Year","Month","Country","Diesel","ExchangeRate","CPI","MaizePrice","MonthlyUreaImportMT"
"124","2020-4-Kenya",58625,56250,46428.5714285714,6.7146344090674,8296.12889890541,1,0,100666.561429,-0.876583576202393,1,9,235,37.97,"2020","4","Kenya",101.173,105.418953,0.914447066756575,NA,NA
"125","2020-5-Kenya",58000,60142.8571428571,51750,6.7146344090674,8296.12889890541,1,0,100666.561429,-0.876583576202393,1,9,201.9,35.6,"2020","5","Kenya",90.255,105.141029,0.915374241402562,NA,NA
"126","2020-6-Kenya",57428.5714285714,59571.4285714286,50666.6666666667,6.7146344090674,8296.12889890541,1,0,100666.561429,-0.876583576202393,1,9,202,33.99,"2020","6","Kenya",79.16,105.550003,0.912592717464599,NA,NA
"127","2020-7-Kenya",60722.2222222222,58153.8461538462,51142.8571428571,6.7146344090674,8296.12889890541,1,0,100666.561429,-0.876583576202393,1,9,214.4,34.91,"2020","7","Kenya",85.49,106.75,0.913267026298044,NA,38370
"128","2020-8-Kenya",60043.4782608696,59285.7142857143,51100,6.7146344090674,8296.12889890541,1,0,100666.561429,-0.876583576202393,1,9,249.5,45.85,"2020","8","Kenya",95.756,107.150002,0.91512137559002,NA,NA
"129","2020-9-Kenya",59611.1111111111,54222.2222222222,51714.2857142857,6.7146344090674,8296.12889890541,1,0,100666.561429,-0.876583576202393,1,9,250.5,46.07,"2020","9","Kenya",96.77,106.800087,0.91512137559002,NA,NA
"130","2020-10-Kenya",59611.1111111111,57538.4615384615,53625,6.7146344090674,8296.12889890541,1,0,100666.561429,-0.876583576202393,1,9,245,54.72,"2020","10","Kenya",96.077,107.800003,0.923803101820634,NA,63532.455
"131","2020-11-Kenya",59388.8888888889,57538.4615384615,53625,6.7146344090674,8296.12889890541,1,0,100666.561429,-0.876583576202393,1,9,245,59.06,"2020","11","Kenya",93.804,108.377388,0.933749157113958,NA,NA
"132","2020-12-Kenya",59187.5,58363.6363636364,54142.8571428571,6.7146344090674,8296.12889890541,1,0,100666.561429,-0.876583576202393,1,9,245,63.86,"2020","12","Kenya",93.76,109.150002,0.942936614969656,NA,31665
"133","2021-1-Kenya",54575.9124087591,52700,48874.6987951807,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,265,73.02,"2021","1","Kenya",96.32,109.150002,0.948921105866487,NA,104296
"134","2021-2-Kenya",54040.8945686901,50738.2352941177,49692.6315789474,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,335,97.48,"2021","2","Kenya",101.355,108.760002,0.955579905596763,NA,31000
"135","2021-3-Kenya",54155.8528428094,52629.5774647887,48371.4285714286,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,352.88,65.62,"2021","3","Kenya",107.548,108.5,0.959288604180715,NA,43670
"136","2021-4-Kenya",52793.4482758621,52171.6417910448,46336.170212766,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,328.1,71.28,"2021","4","Kenya",109.84,106.849998,0.967211732973702,NA,29300
"137","2021-5-Kenya",53312.4203821656,51474.8201438849,50312.2448979592,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,331.63,83.47,"2021","5","Kenya",109.84,106.650002,0.969150370869858,NA,NA
"138","2021-6-Kenya",54457.5342465753,55620.5479452055,52513.2743362832,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,393.25,94.73,"2021","6","Kenya",109.84,106.849998,0.970246122724208,NA,NA
"139","2021-7-Kenya",53586.0836501901,56106.4748201439,51612.962962963,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,441.5,112.68,"2021","7","Kenya",109.84,107.599998,0.973111935266352,NA,NA
"140","2021-8-Kenya",55777.8723404255,56988.0341880342,54687.6404494382,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,446.88,129.82,"2021","8","Kenya",109.84,108.849998,0.975303438975051,28050.8,NA
"141","2021-9-Kenya",56053.8461538462,52722.1052631579,50605.4794520548,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,418.75,178.4,"2021","9","Kenya",113.785,109.5,0.978422117329737,25704.8,NA
"142","2021-10-Kenya",70155.0930555556,64878.3783783784,80913.3333333333,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,695,222.53,"2021","10","Kenya",115.23,110.199997,0.983395144976399,26578.8,NA
"143","2021-11-Kenya",78010.2739726027,65253.3333333333,94544.3037974683,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,900.5,202.59,"2021","11","Kenya",112.73,111.550003,0.987862440997977,26578.8,70474
"144","2021-12-Kenya",85686.1111111111,83582.0895522388,123896.103896104,7.42758100514372,9489.8763784777,0,1,110347.032624,-0.735883414745331,1,14,890,236.49,"2021","12","Kenya",112.73,112.150002,0.996881321645314,30157.6,40100
"145","2022-1-Kenya",84618,77826.0869565217,102550,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,846.38,196.91,"2022","1","Kenya",112.73,112.091591,1,33092.4,28380
"146","2022-2-Kenya",89039.6226415094,78537.9310344828,105943.75,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,744.17,197.52,"2022","2","Kenya",112.73,111.680687,1.00413014160485,32200,NA
"147","2022-3-Kenya",105970.588235294,85230.7692307692,114400,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,872.5,271.08,"2022","3","Kenya",114.734,114,1.01264329062711,32494.4,27500
"148","2022-4-Kenya",95597.8494623656,101533.333333333,117103.703703704,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,925,243.44,"2022","4","Kenya",120.352,114.849998,1.02975387727579,40461.6,NA
"149","2022-5-Kenya",95071.4285714286,105750,118594.594594595,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,707.5,248.79,"2022","5","Kenya",130.053,115.699997,1.03776129467296,43552.8,NA
"150","2022-6-Kenya",93673.9130434783,108593.75,126400,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,690,263.24,"2022","6","Kenya",136.61,116.800003,1.04703304113284,46000,NA
"151","2022-7-Kenya",95204.5454545455,94870.9677419355,102531.25,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,601,344.93,"2022","7","Kenya",133.22,117.879997,1.05402899527984,60996,NA
"152","2022-8-Kenya",96761.3636363636,97635.4838709677,97900,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,591.25,454.04,"2022","8","Kenya",133.22,119.949997,1.05849629130142,58410.8,33372
"153","2022-9-Kenya",128565.217391304,120666.666666667,126190.476190476,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,678,391.32,"2022","9","Kenya",133.22,119.800003,1.0681894807822,58263.6,37850
"154","2022-10-Kenya",128565.217391304,120666.666666667,126190.476190476,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,636.25,268.55,"2022","10","Kenya",152.417,120.400002,1.07771409305462,56037.2,17100
"155","2022-11-Kenya",127812.5,125428.571428571,126733.333333333,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,588.75,247.18,"2022","11","Kenya",164.463,121.5,1.08150708024275,52936.8,33600
"156","2022-12-Kenya",126685.714285714,127000,123471.428571429,5.96844687503544,7968.47215457849,0,0,114085.176566,-0.759701311588287,0.425129419266711,13,519.38,252.12,"2022","12","Kenya",164.212,122.5,1.08723870532704,54758.4,22000
"157","2023-1-Kenya",126685.714285714,127000,123471.428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","1","Kenya",164.212,123.419998,1.08976736345246,48263.2,60313
"158","2023-2-Kenya",122153.846153846,121434.782608696,116600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","2","Kenya",164.212,126.099998,1.09684760620364,54684.8,NA
"159","2023-3-Kenya",120800,121200,116130.434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","3","Kenya",164.212,131.399994,1.10569790964262,59312.4,83099
"160","2023-4-Kenya",92925.8620689655,114281.818181818,92830.4347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","4","Kenya",164.211,135.899994,1.11117666891436,59754,NA
"161","2023-5-Kenya",115432.432432432,113065.217391304,112454.545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","5","Kenya",168.051,137.5,1.12112272420769,63756,NA
"162","2023-6-Kenya",114645.161290323,111320,106846.153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","6","Kenya",170.051,139.550003,1.12955158462576,66184.8,NA
"163","2023-7-Kenya",109076.923076923,104886.363636364,100136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","7","Kenya",181.638,140.649994,1.13073162508429,61474.4,NA
"164","2023-8-Kenya",105500,108000,95900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","8","Kenya",181.638,144.399994,1.12963587322994,50397.6,16499
"165","2023-9-Kenya",104789.473684211,100625,94062.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","9","Kenya",192.298,148.100006,1.14059339177343,44721.2,23998
"166","2023-10-Kenya",104666.666666667,103437.5,93166.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","10","Kenya",205.646,149.600006,1.15230950775455,43920.8,NA
"167","2023-11-Kenya",106818.181818182,104500,92809.5238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","11","Kenya",208.438,152.100006,1.15500674308833,40884.8,10000
"168","2023-12-Kenya",115037.037037037,108593.75,88235.2941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","12","Kenya",208.438,155.940475,1.15938975050573,40765.2,NA
"169","2024-1-Kenya",115861.194029851,107119.35483871,88600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","1","Kenya",NA,160.25,1.16444706675657,41657.6,NA
"170","2024-2-Kenya",121594.642857143,106409.230769231,101479.069767442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","2","Kenya",NA,161.290176,NA,NA,NA
"171","2024-3-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","3","Kenya",NA,130.935516,NA,NA,NA
"172","2024-4-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","4","Kenya",NA,126.199997,NA,NA,NA
"173","2024-5-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2024-6-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2024-7-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2024-8-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2024-9-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2024-10-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2024-11-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2024-12-Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2010-1-Malawi",NA,NA,NA,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,266.5,119.14,"2010","1","Malawi",NA,144.350006,0.1912,36232,NA
"182","2010-2-Malawi",NA,NA,NA,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,297.5,113.76,"2010","2","Malawi",NA,147.029999,0.1974,37176,NA
"183","2010-3-Malawi",NA,NA,NA,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,278.7,101.64,"2010","3","Malawi",NA,149.5,0.1968,35000,NA
"184","2010-4-Malawi",NA,NA,NA,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,253.75,91.83,"2010","4","Malawi",NA,149.5,0.1915,30056,NA
"185","2010-5-Malawi",NA,123580,115860,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,234,92.75,"2010","5","Malawi",NA,147.470001,0.1856,24464,NA
"186","2010-6-Malawi",NA,123520,104190,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,226.25,102.12,"2010","6","Malawi",NA,150.199997,0.179,23840,NA
"187","2010-7-Malawi",NA,123980,94960,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,259.38,102.07,"2010","7","Malawi",NA,150.550003,0.1766,23760,NA
"188","2010-8-Malawi",NA,138760,106986.666666667,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,263.5,100.1,"2010","8","Malawi",NA,148.300003,0.1724,24480,NA
"189","2010-9-Malawi",NA,227160,175610,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,308.75,94.24,"2010","9","Malawi",NA,149,0.1811,24480,NA
"190","2010-10-Malawi",NA,108070,96010,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,332.5,88.62,"2010","10","Malawi",NA,150.25,0.1817,23656,NA
"191","2010-11-Malawi",NA,141230,101186.666666667,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,365.4,93.44,"2010","11","Malawi",NA,151,0.1866,24104,NA
"192","2010-12-Malawi",NA,155280,105760,11.1460693566832,307.358138602841,0,0,6959.657612,-0.48874643445015,0.56,15,380.63,100.29,"2010","12","Malawi",NA,150,0.1925,24384,NA
"193","2011-1-Malawi",NA,NA,NA,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,378.5,108.01,"2011","1","Malawi",NA,149.740005,0.2038,24640,NA
"194","2011-2-Malawi",NA,137910,105906.666666667,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,297.5,102.12,"2011","2","Malawi",NA,150.25,0.2113,24936,NA
"195","2011-3-Malawi",NA,146890,104930,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,278.7,101.24,"2011","3","Malawi",NA,150.699997,0.2109,26392,NA
"196","2011-4-Malawi",NA,129786.666666667,100245.454545455,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,253.75,109.57,"2011","4","Malawi",NA,151,0.2051,22928,NA
"197","2011-5-Malawi",NA,160000,130037.142857143,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,234,110.51,"2011","5","Malawi",NA,147.990005,0.1986,19000,NA
"198","2011-6-Malawi",NA,144630,132150,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,478.75,113.85,"2011","6","Malawi",NA,151,0.1915,19352,NA
"199","2011-7-Malawi",NA,124070,123300,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,483.75,116.83,"2011","7","Malawi",NA,151,0.1897,23328,NA
"200","2011-8-Malawi",NA,172673.333333333,168315,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,475.5,111.83,"2011","8","Malawi",NA,164,0.1855,22568,NA
"201","2011-9-Malawi",NA,166786.666666667,152780,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,508.75,109.98,"2011","9","Malawi",NA,163.020004,0.1952,24048,NA
"202","2011-10-Malawi",NA,166980,155673.333333333,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,493.5,108.78,"2011","10","Malawi",NA,165.740005,0.1965,26200,NA
"203","2011-11-Malawi",NA,180235,161825.714285714,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,481.25,104.56,"2011","11","Malawi",NA,162.460007,0.2032,28912,NA
"204","2011-12-Malawi",NA,189793.333333333,165151.111111111,8.56192815315002,197.42964413814,0,0,8405.772738,-0.426366478204727,0.56,15,423.13,104.4,"2011","12","Malawi",NA,160.169998,0.2114,32112,NA
"205","2012-1-Malawi",NA,170905,166632.5,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,368,98.29,"2012","1","Malawi",NA,160.740005,0.2248,44984,NA
"206","2012-2-Malawi",NA,188030,186225,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,375,94.32,"2012","2","Malawi",NA,167.25,0.2342,41656,NA
"207","2012-3-Malawi",NA,185110,175088.571428571,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,393.13,94.28,"2012","3","Malawi",NA,162.759995,0.2349,38232,NA
"208","2012-4-Malawi",NA,185020,175002.857142857,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,494.38,89.35,"2012","4","Malawi",NA,163,0.2307,33768,NA
"209","2012-5-Malawi",NA,NA,243836,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,513.13,96.53,"2012","5","Malawi",NA,266.73999,0.233,31720,NA
"210","2012-6-Malawi",NA,NA,250293.333333333,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,456.88,96.09,"2012","6","Malawi",NA,265.470001,0.23,38432,NA
"211","2012-7-Malawi",NA,NA,275976,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,307.5,100.95,"2012","7","Malawi",NA,267.209991,0.2309,43296,NA
"212","2012-8-Malawi",NA,299900,246620,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,382.5,99.63,"2012","8","Malawi",NA,267.940002,0.2328,44760,NA
"213","2012-9-Malawi",NA,NA,165563.333333333,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,384.38,98.58,"2012","9","Malawi",NA,303.399994,0.2505,44944,NA
"214","2012-10-Malawi",NA,NA,292654.285714286,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,349,105.7,"2012","10","Malawi",NA,309.950012,NA,46872,NA
"215","2012-11-Malawi",NA,NA,312330,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,383.5,109.37,"2012","11","Malawi",NA,317,0.2567,50568,NA
"216","2012-12-Malawi",NA,NA,NA,12.4873563820683,223.175827884783,0,0,6310.237537,-0.477253526449203,0.56,15,375.83,107.04,"2012","12","Malawi",NA,320.049988,0.2709,102944,NA
"217","2013-1-Malawi",NA,349130,339002.222222222,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,380,107.61,"2013","1","Malawi",NA,354.940002,0.2844,71512,NA
"218","2013-2-Malawi",NA,417650,413402.5,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,415.63,107.54,"2013","2","Malawi",NA,376.76001,0.2953,89624,NA
"219","2013-3-Malawi",NA,367900,311703.333333333,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,395.63,113.68,"2013","3","Malawi",NA,383.98999,0.3149,108552,NA
"220","2013-4-Malawi",NA,NA,326860,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,365.63,122.81,"2013","4","Malawi",NA,380,0.3154,84632,NA
"221","2013-5-Malawi",NA,388550,NA,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,358.13,118.48,"2013","5","Malawi",NA,320,0.3089,68080,NA
"222","2013-6-Malawi",NA,NA,297120,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,329.38,114.37,"2013","6","Malawi",NA,324.369995,0.3084,69144,NA
"223","2013-7-Malawi",NA,NA,404693.333333333,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,312.5,110.09,"2013","7","Malawi",NA,317,0.297,79016,NA
"224","2013-8-Malawi",NA,NA,381580,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,310.63,107.5,"2013","8","Malawi",NA,324.429993,0.2909,92544,NA
"225","2013-9-Malawi",NA,NA,356960,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,301,107.52,"2013","9","Malawi",NA,362.570007,0.2892,90856,NA
"226","2013-10-Malawi",NA,NA,361980,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,296.88,109.03,"2013","10","Malawi",NA,391.929993,0.3059,93360,NA
"227","2013-11-Malawi",NA,398660,333100,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,305,108.65,"2013","11","Malawi",NA,407.559998,0.3135,95432,NA
"228","2013-12-Malawi",NA,383980,383980,14.9275379057295,413.104344064299,0,0,6127.678293,-0.619572818279266,0.56,15,305,117.45,"2013","12","Malawi",NA,406,0.328,102944,NA
"229","2014-1-Malawi",NA,NA,384997.142857143,19.2778710214511,600.619340098287,1,0,7255.818612,-0.761226177215576,0.56,15,330,123.48,"2014","1","Malawi",NA,412,0.3414,118304,NA
